Channel 1
time / s,0.0000000000000000,0.1998820000000000,0.3997220000000000,0.5996080000000000,0.7994680000000000,0.9997320000000000,1.1991930000000000,1.3990430000000000,1.5989230000000001,1.7987700000000000,1.9990650000000001,2.1985310000000000,2.3983750000000001,2.5982500000000002,2.7980980000000000,2.9983810000000002,3.1978360000000001,3.3976839999999999,3.5975679999999999,3.7974359999999998,3.9977230000000001,4.1971869999999996,4.3970419999999999,4.5969309999999997,4.7967880000000003,4.9970980000000003,5.1965479999999999,5.3963939999999999,5.5962930000000002,5.7961489999999998,5.9964620000000002,6.1959289999999996,6.3957860000000002,6.5956780000000004,6.7955300000000003,6.9958400000000003,7.1953019999999999,7.3951750000000001,7.5950600000000001,7.7949050000000000,7.9951980000000002,8.1946650000000005,8.3945200000000000,8.5944129999999994,8.7942590000000003,8.9945599999999999,9.1940200000000001,9.3938629999999996,9.5937509999999993,9.7936169999999994,9.9939110000000007,10.1933520000000009,10.3932079999999996,10.5930999999999997,10.7929460000000006,10.9932710000000000,11.1927149999999997,11.3925750000000008,11.5924540000000000,11.7922919999999998
current / A,-0.0000000026000000,0.0000000009000000,0.0000000024000000,0.0000000058000000,0.0000000074000000,0.0000000092000000,0.0000000127000000,0.0000000144000000,0.0000000176000000,0.0000000194000000,0.0000000227000000,0.0000000245000000,0.0000000279000000,0.0000000295000000,0.0000000329000000,0.0000000346000000,0.0000000380000000,0.0000000398000000,0.0000000431000000,0.0000000448000000,0.0000000483000000,0.0000000499000000,0.0000000534000000,0.0000000551000000,0.0000000567000000,0.0000000600000000,0.0000000617000000,0.0000000652000000,0.0000000668000000,0.0000000702000000,0.0000000719000000,0.0000000753000000,0.0000000768000000,0.0000000803000000,0.0000000821000000,0.0000000854000000,0.0000000871000000,0.0000000904000000,0.0000000921000000,0.0000000956000000,0.0000000972000000,0.0000000989000000,0.0000001024000000,0.0000001039000000,0.0000001074000000,0.0000001092000000,0.0000001125000000,0.0000001141000000,0.0000001175000000,0.0000001193000000,0.0000001226000000,0.0000001243000000,0.0000001276000000,0.0000001295000000,0.0000001329000000,0.0000001345000000,0.0000001379000000,0.0000001395000000,0.0000001430000000,0.0000001446000000

Channel 3
time / s,0.0000000000000000,0.1998900000000000,0.3997470000000000,0.5996150000000000,0.7994580000000000,0.9997239999999999,1.1992149999999999,1.3990689999999999,1.5989590000000000,1.7988230000000001,1.9992620000000001,2.1985619999999999,2.3984130000000001,2.5983120000000000,2.7981620000000000,2.9984560000000000,3.1981120000000001,3.3977819999999999,3.5976740000000000,3.7975319999999999,3.9977969999999998,4.1973140000000004,4.3971739999999997,4.5970519999999997,4.7969049999999998,4.9971660000000000,5.1966590000000004,5.3965150000000000,5.5964010000000002,5.7962610000000003,5.9965289999999998,6.1959970000000002,6.3958380000000004,6.5957189999999999,6.7955589999999999,6.9958299999999998,7.1953060000000004,7.3951370000000001,7.5950049999999996,7.7948420000000000,7.9950780000000004,8.1945650000000008,8.3943969999999997,8.5942779999999992,8.7941079999999996,8.9943580000000001,9.1938220000000008,9.3936560000000000,9.5935299999999994,9.7933649999999997,9.9936150000000001,10.1930870000000002,10.3929200000000002,10.5927830000000007,10.7926099999999998,10.9928620000000006,11.1923440000000003,11.3921869999999998,11.5920559999999995,11.7918819999999993,11.9921399999999991
current / A,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000

Channel 5
time / s,0.0000000000000000,0.1998960000000000,0.3997590000000000,0.5996370000000000,0.7994850000000000,0.9997560000000000,1.1992529999999999,1.3991060000000000,1.5990089999999999,1.7988789999999999,1.9991610000000000,2.1986390000000000,2.3984960000000002,2.5983900000000002,2.7982480000000001,2.9985230000000000,3.1980240000000002,3.3978920000000001,3.5977839999999999,3.7976320000000001,3.9979030000000000,4.1974010000000002,4.3972610000000003,4.5971529999999996,4.7970160000000002,4.9973130000000001,5.1967999999999996,5.3966500000000002,5.5965470000000002,5.7964029999999998,5.9966780000000002,6.1961800000000000,6.3960340000000002,6.5959300000000001,6.7957989999999997,6.9960649999999998,7.1955489999999998,7.3954089999999999,7.5953030000000004,7.7951620000000004,7.9954359999999998,8.1949459999999998,8.3948029999999996,8.5946890000000007,8.7945410000000006,8.9948130000000006,9.1943079999999995,9.3941649999999992,9.5940639999999995,9.7939360000000004,9.9942100000000007,10.1936909999999994,10.3935390000000005,10.5934380000000008,10.7932919999999992,10.9935650000000003,11.1930720000000008,11.3929369999999999,11.5930060000000008,11.7926739999999999,11.9929380000000005
current / A,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000

Channel 7
